,DATA_ITEM,RESOURCE_NAME,OPR_DATE,INTERVAL_NUM,INTERVAL_START_GMT,INTERVAL_END_GMT,VALUE
164,SYS_FCST_DA_MW,BANCRSVL,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,159.73
165,SYS_FCST_DA_MW,BANCRSVL,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,208.84
166,SYS_FCST_DA_MW,BANCRSVL,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,204.9
167,SYS_FCST_DA_MW,BANCRSVL,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,110.25
168,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,1159.79
169,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,1221.29
170,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,1319.2
171,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,1098.97
172,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,1046.42
173,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,1543.11
174,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,1668.53
175,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,1593.76
176,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,1192.24
177,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,1112.04
178,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,1049.87
179,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,1677.05
180,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,1497.93
181,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,1402.73
182,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,1195.02
183,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,1449.39
184,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,1624.52
185,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,1292.11
186,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,1571.05
187,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,1580.82
188,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,1194.77
189,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,1334.78
190,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,1027.99
191,SYS_FCST_DA_MW,BANCSMUD,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,1263.8
192,SYS_FCST_DA_MW,BANCWASN,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,28.2
193,SYS_FCST_DA_MW,BANCWASN,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,24.82
194,SYS_FCST_DA_MW,BANCWASN,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,27.46
195,SYS_FCST_DA_MW,BANCWASN,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,23.73
196,SYS_FCST_DA_MW,BANCWASN,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,32.46
197,SYS_FCST_DA_MW,BANCWASN,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,27.67
198,SYS_FCST_DA_MW,BANCWASN,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,29.8
199,SYS_FCST_DA_MW,BANCWASN,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,27.83
200,SYS_FCST_DA_MW,BANCWASN,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,37.08
201,SYS_FCST_DA_MW,BANCWASN,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,27.51
202,SYS_FCST_DA_MW,BANCWASN,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,23.3
203,SYS_FCST_DA_MW,BANCWASN,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,25.11
204,SYS_FCST_DA_MW,BANCWASN,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,36.34
205,SYS_FCST_DA_MW,BANCWASN,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,23.63
206,SYS_FCST_DA_MW,BANCWASN,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,28.65
207,SYS_FCST_DA_MW,BANCWASN,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,26.46
208,SYS_FCST_DA_MW,BANCWASN,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,35.62
209,SYS_FCST_DA_MW,BANCWASN,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,31.73
210,SYS_FCST_DA_MW,BANCWASN,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,25.1
211,SYS_FCST_DA_MW,BANCWASN,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,26.68
212,SYS_FCST_DA_MW,BANCWASN,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,35.68
213,SYS_FCST_DA_MW,BANCWASN,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,33.33
214,SYS_FCST_DA_MW,BANCWASN,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,31.47
215,SYS_FCST_DA_MW,BANCWASN,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,27.55
216,SYS_FCST_DA_MW,BPAT,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,5916.51
217,SYS_FCST_DA_MW,BPAT,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,6667.91
218,SYS_FCST_DA_MW,BPAT,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,6314.54
219,SYS_FCST_DA_MW,BPAT,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,6682.27
220,SYS_FCST_DA_MW,BPAT,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,6549.15
221,SYS_FCST_DA_MW,BPAT,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,6207.89
222,SYS_FCST_DA_MW,BPAT,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,6451.13
223,SYS_FCST_DA_MW,BPAT,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,5493.19
224,SYS_FCST_DA_MW,BPAT,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,5282.24
225,SYS_FCST_DA_MW,BPAT,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,6359.81
226,SYS_FCST_DA_MW,BPAT,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,5830.01
227,SYS_FCST_DA_MW,BPAT,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,5151.2
228,SYS_FCST_DA_MW,BPAT,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,5472.61
229,SYS_FCST_DA_MW,BPAT,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,6165.87
230,SYS_FCST_DA_MW,BPAT,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,6220.23
231,SYS_FCST_DA_MW,BPAT,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,5063.35
232,SYS_FCST_DA_MW,BPAT,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,6226.8
233,SYS_FCST_DA_MW,BPAT,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,6552.86
234,SYS_FCST_DA_MW,BPAT,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,6668.54
235,SYS_FCST_DA_MW,BPAT,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,5039.03
236,SYS_FCST_DA_MW,BPAT,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,6258.23
237,SYS_FCST_DA_MW,BPAT,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,5146.23
238,SYS_FCST_DA_MW,BPAT,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,6393.8
239,SYS_FCST_DA_MW,BPAT,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,6223.14
240,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,24150.01
241,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,25635.11
242,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,32508.97
243,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,32616.41
244,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,30754.4
245,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,24760.66
246,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,23161.12
247,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,26944.19
248,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,26756.03
249,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,29884.1
250,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,28823.46
251,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,26098.78
252,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,23076.1
253,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,25689.89
254,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,26286.59
255,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,25744.11
256,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,25990.5
257,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,28200.78
258,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,23677.23
259,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,26532.5
260,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,31334.46
261,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,32633.12
262,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,31887.57
263,SYS_FCST_DA_MW,CA ISO-TAC,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,26758.72
264,SYS_FCST_DA_MW,EPE,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,1873.99
265,SYS_FCST_DA_MW,EPE,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,1863.24
266,SYS_FCST_DA_MW,EPE,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,1072.87
267,SYS_FCST_DA_MW,EPE,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,1569.85
268,SYS_FCST_DA_MW,EPE,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,1012.29
269,SYS_FCST_DA_MW,EPE,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,936
270,SYS_FCST_DA_MW,EPE,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,1623.36
271,SYS_FCST_DA_MW,EPE,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,1781.27
272,SYS_FCST_DA_MW,EPE,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,1672.3
273,SYS_FCST_DA_MW,EPE,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,1353.67
274,SYS_FCST_DA_MW,EPE,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,1316.97
275,SYS_FCST_DA_MW,EPE,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,935.86
276,SYS_FCST_DA_MW,EPE,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,1009.63
277,SYS_FCST_DA_MW,EPE,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,1139.18
278,SYS_FCST_DA_MW,EPE,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,1456.46
279,SYS_FCST_DA_MW,EPE,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,1095.67
280,SYS_FCST_DA_MW,EPE,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,1233.35
281,SYS_FCST_DA_MW,EPE,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,1488.62
282,SYS_FCST_DA_MW,EPE,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,1823.79
283,SYS_FCST_DA_MW,EPE,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,1192.17
284,SYS_FCST_DA_MW,EPE,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,964.45
285,SYS_FCST_DA_MW,EPE,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,957.13
286,SYS_FCST_DA_MW,EPE,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,1738.12
287,SYS_FCST_DA_MW,EPE,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,1026.19
288,SYS_FCST_DA_MW,IPCO,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,2710.56
289,SYS_FCST_DA_MW,IPCO,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,2387.42
290,SYS_FCST_DA_MW,IPCO,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,2380.74
291,SYS_FCST_DA_MW,IPCO,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,1976.39
292,SYS_FCST_DA_MW,IPCO,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,1944.28
293,SYS_FCST_DA_MW,IPCO,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,2007.7
294,SYS_FCST_DA_MW,IPCO,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,2416.64
295,SYS_FCST_DA_MW,IPCO,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,2222.02
296,SYS_FCST_DA_MW,IPCO,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,2626.18
297,SYS_FCST_DA_MW,IPCO,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,2783.24
298,SYS_FCST_DA_MW,IPCO,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,2500.92
299,SYS_FCST_DA_MW,IPCO,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,2560.95
300,SYS_FCST_DA_MW,IPCO,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,1945.68
301,SYS_FCST_DA_MW,IPCO,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,2075.14
302,SYS_FCST_DA_MW,IPCO,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,2035.37
303,SYS_FCST_DA_MW,IPCO,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,2121.85
304,SYS_FCST_DA_MW,IPCO,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,2346.03
305,SYS_FCST_DA_MW,IPCO,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,2697.17
306,SYS_FCST_DA_MW,IPCO,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,2202.35
307,SYS_FCST_DA_MW,IPCO,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,2455.88
308,SYS_FCST_DA_MW,IPCO,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,2759.84
309,SYS_FCST_DA_MW,IPCO,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,2770.29
310,SYS_FCST_DA_MW,IPCO,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,2581.86
311,SYS_FCST_DA_MW,IPCO,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,2294.33
312,SYS_FCST_DA_MW,LADWP,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,2455.68
313,SYS_FCST_DA_MW,LADWP,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,3587.47
314,SYS_FCST_DA_MW,LADWP,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,3756.13
315,SYS_FCST_DA_MW,LADWP,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,2468.53
316,SYS_FCST_DA_MW,LADWP,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,2589.12
317,SYS_FCST_DA_MW,LADWP,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,3136.23
318,SYS_FCST_DA_MW,LADWP,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,3489.47
319,SYS_FCST_DA_MW,LADWP,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,3299.77
320,SYS_FCST_DA_MW,LADWP,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,3746.46
321,SYS_FCST_DA_MW,LADWP,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,2726.97
322,SYS_FCST_DA_MW,LADWP,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,3465.01
323,SYS_FCST_DA_MW,LADWP,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,3155.31
324,SYS_FCST_DA_MW,LADWP,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,2269.48
